,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
7478,036V75AE,0,0,0,1,0,0,15,5,1,67,2,1,1,0.0,60,360
7479,523Y04UR,1,0,0,1,0,0,25,7,0,68,2,0,1,0.0,43,69
7481,591M81KK,1,1,1,1,0,1,15,3,0,36,4,0,1,0.0,68,83
7483,226A06JK,0,0,0,1,0,0,15,6,1,44,3,0,1,0.0,37,53
7486,994K46KK,1,1,1,0,1,1,15,8,1,43,2,0,1,1.0,60,103
7489,419Y74RK,1,0,1,1,0,0,15,3,0,63,4,0,1,0.0,58,55
7491,442V70OD,0,0,0,0,1,0,15,7,1,69,0,0,1,0.0,60,156
7494,954Y32MD,0,0,0,1,1,1,15,11,1,85,5,1,1,0.0,54,55
7497,326R37ZY,0,1,0,1,0,0,15,10,0,93,4,0,1,0.0,55,177
7501,138L44UE,1,1,0,1,0,1,25,10,1,77,2,0,1,0.0,24,70
7502,505G66BY,1,0,0,0,1,1,25,6,0,83,3,1,1,0.0,59,67
7503,125M98CR,1,0,1,0,0,0,15,3,0,64,5,1,1,0.0,46,163
7507,192E29ZW,1,0,0,1,0,0,15,2,0,65,2,1,1,0.0,70,62
7508,691D60GA,0,1,0,0,0,0,25,3,0,65,5,1,1,0.0,69,76
7514,458O25XF,0,1,0,1,0,1,15,4,1,43,1,0,1,0.0,64,43
7517,329L92SG,0,0,0,1,1,1,25,5,1,44,4,0,1,0.0,41,76
7518,709G90WW,1,0,1,1,0,1,15,7,1,75,4,1,1,0.0,57,74
7522,569L68OW,0,0,0,1,0,0,25,10,1,55,4,0,1,0.0,56,31
7524,319F67TJ,1,1,1,0,1,1,15,9,0,62,5,0,1,0.0,68,83
7527,731R43DU,1,0,0,1,0,0,15,7,0,56,0,1,1,0.0,50,60
7528,854U99WQ,1,0,0,1,0,1,15,6,1,76,2,1,1,0.0,71,68
7530,499Q79MN,1,0,0,0,0,1,15,9,1,70,4,1,1,0.0,67,105
7532,182P66LT,1,0,1,1,0,0,15,3,0,50,2,0,1,0.0,47,56
7537,122B87CD,1,0,1,1,0,0,15,2,0,75,2,0,1,0.0,44,57
7538,959K27VZ,0,0,0,1,0,0,15,8,1,77,4,0,1,0.0,69,72
7539,112I66MO,0,1,0,1,0,0,25,3,0,45,5,0,1,0.0,69,260
7540,993M96SK,1,0,1,0,0,0,50,3,0,33,2,1,1,0.0,66,54
7541,010I97JS,1,0,1,0,0,0,25,5,0,62,4,0,1,0.0,54,102
7543,562K72LP,1,1,0,0,0,0,15,4,0,41,5,0,1,0.0,71,78
7544,476J25MD,0,1,0,1,1,0,15,11,1,78,0,1,1,0.0,49,26
7545,310Q73ZH,1,0,1,1,0,1,15,3,1,52,4,0,1,0.0,65,49
7547,896Y16RB,1,0,1,1,0,0,15,7,0,38,3,1,1,0.0,64,62
7549,178Y91WA,1,1,0,0,0,1,15,6,0,87,0,0,1,0.0,66,73
7550,648H60KA,0,0,1,1,0,0,15,3,0,69,2,0,1,0.0,65,65
7551,570U36XN,1,0,1,0,1,1,25,11,1,71,1,0,1,0.0,62,66
7553,591Z89FQ,0,1,1,1,0,1,15,8,1,58,6,1,1,0.0,62,94
7555,944K84ZK,1,0,0,1,0,0,15,5,0,51,5,1,1,0.0,65,136
7557,582I91MF,0,1,1,1,0,1,15,4,0,39,6,1,1,0.0,62,297
7558,422O46ZW,1,1,1,1,0,0,15,6,0,71,5,1,1,0.0,52,113
7559,233J67EQ,0,0,1,1,0,0,15,5,1,31,3,0,1,0.0,62,116
7561,001G03PX,1,0,1,0,0,1,25,3,0,47,4,0,1,0.0,64,54
7562,889M99GM,0,1,0,1,1,0,15,5,0,71,4,1,1,0.0,57,152
7564,562U52YS,1,1,1,0,0,0,15,4,0,37,4,1,1,0.0,59,31
7565,975F54JI,0,0,1,1,0,0,15,4,1,53,3,0,1,0.0,68,78
7567,049P46WB,1,0,1,0,0,1,15,9,0,79,4,0,1,1.0,54,72
7569,890E65AI,0,1,1,1,1,1,15,6,1,40,4,1,1,0.0,61,79
7571,669S20GM,0,0,0,0,0,1,15,8,0,48,1,1,1,0.0,26,56
7572,646S57VK,1,0,1,0,0,0,15,3,1,51,4,1,1,0.0,63,69
7573,701A56WJ,1,0,1,0,0,1,25,10,0,60,3,0,1,0.0,33,137
7574,598J36FN,1,0,0,1,1,1,25,6,1,65,2,0,1,0.0,58,76
7575,166F18QU,1,0,1,1,0,0,15,3,0,66,0,0,1,0.0,56,81
7581,253J42CJ,1,0,1,1,0,1,25,3,0,49,5,0,1,0.0,60,154
7582,999Z51BE,1,0,1,1,1,0,25,5,1,96,1,1,1,0.0,64,57
7583,801P95EQ,1,1,1,0,0,0,15,4,1,77,6,1,1,0.0,66,56
7585,494R99LY,0,0,1,1,0,0,15,7,0,53,2,0,1,0.0,64,45
7587,726S91YV,1,0,0,1,0,0,15,3,0,35,0,0,1,0.0,67,111
7590,830R10NL,1,1,1,0,0,1,25,9,1,41,3,1,1,0.0,63,84
7591,927C36AN,1,1,1,0,1,1,15,8,1,73,1,1,1,0.0,50,79
7597,176P49NY,1,0,1,0,0,0,15,3,0,50,6,1,1,1.0,77,297
7601,496T44YH,0,0,0,0,0,1,25,6,1,65,4,1,1,0.0,64,70
7603,165G45RX,0,1,0,1,0,0,15,10,0,70,1,0,1,0.0,58,46
7605,452Q00OY,0,0,0,1,1,0,15,11,1,80,5,0,1,0.0,49,80
7606,071N58SL,1,0,1,1,0,0,15,3,0,41,3,0,1,0.0,70,250
7608,063E93MK,0,0,1,1,0,1,25,9,0,53,1,0,1,0.0,64,95
7612,961S72QD,1,1,0,0,1,1,50,9,0,54,5,0,1,0.0,68,139
7614,721G40JU,0,0,0,1,0,1,15,3,0,35,2,1,1,0.0,65,137
7615,872R59WE,1,0,0,1,0,1,25,4,0,75,3,0,1,0.0,70,417
7616,227O75QQ,0,0,0,1,0,1,15,6,1,62,3,0,1,0.0,75,155
7618,437J63PT,0,1,1,1,0,0,15,4,0,85,1,0,1,0.0,73,45
7622,846Y98TE,1,1,1,1,0,1,15,4,0,41,0,0,1,0.0,46,57
7623,055Z72QV,1,0,1,0,0,0,25,4,0,29,3,1,1,0.0,63,55
7624,334V19GH,0,1,0,0,0,1,15,3,0,76,6,1,1,0.0,42,38
7628,475G84MN,1,0,1,0,1,0,15,8,1,65,3,0,1,0.0,75,74
7630,253X49GH,0,0,1,1,0,0,15,4,1,57,4,1,1,0.0,47,102
7631,846E65OR,1,0,0,0,1,0,25,7,1,45,4,1,1,0.0,72,110
7635,505L35UO,0,0,1,0,0,1,25,6,0,67,3,0,1,0.0,68,86
7637,976T53CW,0,0,0,0,0,1,15,8,1,49,1,1,1,0.0,68,59
7638,438D37NB,0,1,0,1,0,0,25,9,1,51,5,1,1,0.0,40,74
7639,970G63MA,0,0,0,1,0,1,50,7,1,60,3,1,1,0.0,54,62
7641,083H64HE,0,1,0,1,0,1,25,3,0,48,4,0,1,0.0,66,84
7644,735G03VB,1,0,0,1,1,0,25,6,0,78,4,1,1,0.0,50,131
7649,536G82AB,0,0,1,1,0,0,15,3,0,78,1,1,1,0.0,64,104
7652,310P48MF,0,0,0,1,0,1,25,7,1,76,4,0,1,0.0,70,112
7654,475K79QE,1,0,1,1,0,1,15,6,1,74,4,1,1,0.0,59,41
7655,398C98FN,0,1,1,0,0,0,15,6,1,79,0,0,1,0.0,50,63
7657,798S85GR,1,1,0,1,0,0,25,4,0,38,6,1,1,0.0,66,110
7660,805J97KF,0,0,0,1,0,0,15,3,0,62,4,0,1,0.0,57,169
7666,485O09HJ,0,0,0,1,1,1,25,9,0,36,2,1,1,0.0,76,100
7667,524H17YQ,0,0,1,0,0,0,15,9,1,70,3,1,1,0.0,60,64
7668,850B51RZ,1,0,0,1,0,0,25,4,0,33,4,1,1,1.0,74,105
7671,945I80DL,1,0,0,1,0,0,15,4,1,41,0,0,1,0.0,61,116
7672,936T72NL,0,0,1,1,0,1,25,4,0,43,4,0,1,0.0,67,102
7674,598S39CG,0,0,0,1,0,1,15,11,1,81,1,1,1,0.0,39,74
7676,195R95LN,1,1,1,1,0,0,15,6,1,55,4,0,1,0.0,66,69
7677,297M14JY,0,1,0,0,1,1,15,6,1,42,3,1,1,0.0,42,157
7680,705R90TF,0,0,0,1,0,1,15,7,1,58,3,1,1,0.0,63,48
7682,962K60KF,1,1,1,1,0,1,15,4,0,55,4,1,1,0.0,53,87
7683,110H31HL,0,0,1,1,0,0,15,9,0,42,5,0,1,0.0,67,121
7684,656F09WL,1,0,1,1,0,0,15,3,0,45,3,0,1,0.0,56,167
7695,589T55DW,0,1,0,0,0,1,15,9,0,93,1,1,1,0.0,64,68
7698,274T98MK,1,1,1,1,0,0,15,4,0,51,3,1,1,0.0,31,133
7699,573D31DR,1,1,0,1,1,1,15,9,1,64,4,1,1,0.0,59,61
7700,517Q47XB,1,1,1,1,0,1,15,10,1,50,4,0,1,0.0,59,102
7704,626G30WR,0,0,0,1,0,0,25,4,0,53,1,1,1,0.0,53,66
7705,584S34IS,1,0,1,1,0,1,15,11,1,47,4,0,1,0.0,64,61
7706,851X24ZS,1,0,1,1,0,0,15,3,0,71,6,0,1,0.0,69,188
7708,777K52JX,1,0,1,1,0,0,25,10,1,78,1,0,1,0.0,80,69
7710,665U74YR,1,0,0,1,0,1,15,10,0,80,6,1,1,0.0,82,292
7711,873R34PS,1,0,0,1,0,0,15,3,0,85,4,1,1,0.0,60,97
7712,424R07GZ,1,0,0,0,0,1,25,11,1,29,5,1,1,0.0,62,336
7713,379F53MW,0,0,1,1,1,0,25,7,1,49,3,1,1,0.0,28,49
7718,992J24DP,1,1,1,0,0,0,15,7,1,59,3,0,1,0.0,59,283
7719,141F51HJ,1,0,1,1,0,0,15,3,0,81,1,1,1,0.0,66,51
7720,866N05IA,0,0,1,1,0,0,15,3,0,59,3,1,1,0.0,71,209
7721,216N25GS,0,1,0,1,1,1,25,4,1,65,6,0,1,0.0,59,69
7725,726B46WO,1,1,1,0,0,1,15,11,1,80,1,0,1,0.0,51,41
7727,440R87GN,1,1,0,0,0,0,25,4,0,37,3,1,1,0.0,45,176
7728,049L57QG,0,0,0,1,0,1,15,7,1,69,4,0,1,0.0,47,535
7730,544T43WO,1,0,1,1,1,1,15,9,1,59,6,0,1,0.0,58,213
7735,494J01EO,1,0,0,1,0,0,15,2,0,49,3,0,1,0.0,74,32
7739,698A73QV,1,0,0,1,1,1,15,11,1,71,0,0,1,0.0,52,189
7740,133P80WN,1,1,0,1,0,0,25,6,0,43,4,0,1,0.0,53,55
7741,110H80JE,1,1,0,1,1,0,25,7,0,44,4,0,1,0.0,74,118
7742,783N86HX,0,1,1,0,0,0,15,3,0,85,0,0,1,0.0,60,82
7747,977J40WP,0,0,0,1,0,0,15,7,1,67,5,0,1,0.0,64,83
7748,251R95UW,0,1,1,1,1,0,50,3,0,75,5,1,1,0.0,72,183
7753,848L82EG,1,0,0,1,0,1,15,9,1,73,1,0,1,0.0,56,40
7754,473Q30ZI,0,0,1,1,0,1,25,6,0,43,5,0,1,0.0,61,117
7755,493R91ZM,1,0,0,1,0,1,15,11,1,89,4,0,1,0.0,64,72
7756,884U68DU,0,0,0,0,1,0,15,11,1,77,5,0,1,0.0,68,107
7757,674L43FS,1,0,1,0,0,0,25,7,1,83,1,1,1,0.0,55,43
7760,071I64QL,1,1,1,1,1,1,50,8,1,74,3,0,1,0.0,48,165
7765,421X29ZU,1,0,1,1,0,1,15,5,1,43,2,1,1,0.0,70,75
7766,357H25ZK,1,0,0,1,0,1,15,7,1,70,4,1,1,0.0,68,48
7767,640R67UW,0,0,1,0,0,1,15,3,0,41,1,0,1,0.0,65,97
7768,130Z61EC,1,0,1,0,0,0,15,3,1,39,4,0,1,0.0,76,78
7769,122X07WE,1,0,0,1,0,1,15,5,1,81,1,0,0,0.0,69,91
7770,958E64OW,0,0,0,1,0,0,15,3,0,71,2,1,1,0.0,68,79
7771,694M71UI,0,0,1,1,0,1,15,10,1,85,0,0,1,0.0,50,205
7773,293Z65TC,0,0,1,1,1,1,15,9,1,69,3,0,1,0.0,66,84
7774,014M30DG,0,0,0,1,1,0,25,3,0,78,5,1,1,0.0,55,418
7776,613T03RH,1,0,1,1,0,0,15,3,0,36,5,0,1,0.0,59,176
7778,133W49QY,1,0,1,1,0,0,15,2,1,54,3,0,1,0.0,35,63
7779,350T86JA,0,1,1,1,0,1,15,10,1,78,1,0,1,0.0,61,79
7781,731G25XU,1,0,0,1,0,0,15,3,0,47,4,1,1,0.0,30,46
7784,628N25BG,0,0,1,1,0,1,15,6,0,82,1,1,1,0.0,60,38
7785,086X94NX,0,0,1,0,0,1,50,9,1,45,4,0,1,0.0,64,98
7787,780D94IF,0,1,1,1,1,1,15,9,1,57,1,1,1,0.0,50,81
7788,123Z35FA,1,0,0,0,1,1,15,6,0,66,4,1,1,0.0,63,149
7789,818Z06JH,1,0,1,0,0,0,15,3,0,65,3,0,1,0.0,62,306
7790,076Z72CM,1,0,0,0,1,1,25,10,1,50,5,0,1,0.0,67,151
7791,164P99QK,1,1,0,0,1,1,15,10,1,79,3,1,0,0.0,33,39
7794,161J62FD,0,0,0,1,0,0,15,3,1,74,1,0,1,0.0,50,155
7796,970H23HC,0,1,0,1,1,0,15,10,1,63,6,0,1,0.0,76,226
7797,477V78GE,1,1,0,1,0,1,25,11,1,44,4,1,1,0.0,65,114
7798,915F68SP,0,0,1,1,0,0,15,11,1,57,2,0,1,0.0,48,59
7799,783K16XE,1,0,1,0,0,0,15,3,0,37,3,0,1,0.0,67,88
7800,271V51BR,0,0,1,1,0,1,15,3,1,51,3,0,1,0.0,55,337
7801,066V01QL,0,0,1,1,0,0,25,6,0,64,3,0,1,0.0,70,125
7803,775R46MB,0,0,0,1,1,1,25,4,1,43,4,0,1,0.0,46,166
7804,051D84ZL,1,0,1,0,0,1,15,10,1,69,2,1,1,0.0,68,65
7805,125X03MP,0,1,0,0,0,1,15,11,1,66,3,1,1,0.0,62,46
7806,507Q45QR,0,0,0,1,1,1,15,11,1,95,3,1,1,0.0,28,89
7811,030M21TM,1,0,0,1,0,0,50,9,0,41,5,1,1,0.0,0,0
7812,719A69DO,1,0,1,1,0,0,25,3,0,64,4,0,1,0.0,40,346
7816,012V95RP,0,0,1,0,0,0,25,7,0,77,4,0,1,0.0,54,179
7817,598T76RO,1,0,0,1,0,1,50,7,1,72,2,1,1,1.0,53,63
7818,280V57HV,0,0,0,1,1,0,15,9,1,47,1,1,1,0.0,62,70
7819,401Q13CN,1,0,1,1,0,0,25,9,0,60,4,1,1,0.0,51,91
7821,645T43NH,0,0,1,1,0,1,15,6,0,51,6,0,1,0.0,54,214
7823,894M83AK,0,0,0,1,0,1,15,8,1,45,4,0,1,0.0,58,49
7825,999Z23NI,1,0,0,1,0,1,15,4,0,27,4,0,1,0.0,72,98
7826,094L10SB,0,0,0,1,1,1,15,5,1,78,2,0,1,0.0,40,64
7827,271Y15EF,0,0,0,1,0,0,15,3,0,44,1,1,1,0.0,66,26
7830,166N01RR,0,0,0,1,0,0,15,3,0,66,1,1,1,0.0,47,55
7831,665C76XJ,1,0,0,1,0,0,15,3,0,61,4,1,1,0.0,66,336
7835,560F36VY,0,0,0,1,0,1,15,10,1,81,2,1,1,0.0,69,69
7839,267Y03WC,1,1,0,1,1,0,15,11,1,83,0,1,1,0.0,41,71
7843,326B64GU,1,1,1,1,0,0,15,4,0,72,6,1,1,0.0,63,164
7845,340N70HB,1,1,1,1,0,0,25,6,0,60,3,0,1,0.0,52,220
7846,498X84SY,1,0,1,0,0,0,15,3,0,57,4,1,1,0.0,29,78
7847,019H41TZ,0,0,1,0,1,1,15,10,1,63,3,0,1,0.0,49,47
7848,680P75IK,0,0,1,0,0,0,25,3,1,71,4,1,1,0.0,61,360
7849,567V33FD,1,0,0,1,0,1,25,7,0,47,2,0,1,0.0,48,56
7850,697X19ES,0,1,0,1,0,1,15,11,1,73,0,1,1,0.0,38,31
7853,788M49GX,1,0,0,1,0,0,25,2,0,81,4,1,1,0.0,74,158
7854,903R93BU,1,0,1,0,0,0,25,9,1,46,3,1,1,1.0,53,77
7855,736O87SK,1,0,1,0,1,1,15,7,0,85,5,1,1,0.0,66,120
7857,487Q14GI,0,1,0,1,1,0,25,6,1,51,2,1,1,0.0,31,57
7858,595R09BW,0,0,0,1,0,1,25,7,1,76,4,1,1,0.0,50,35
7859,358Q17CX,1,1,1,0,1,0,15,10,1,73,6,1,1,0.0,48,427
7860,644V48LI,0,1,1,1,1,0,25,10,1,84,1,1,1,0.0,64,137
7861,375N29CH,1,1,1,1,0,1,25,8,0,39,2,1,1,0.0,65,61
7862,060K00OV,1,1,1,1,0,0,25,4,0,39,6,0,1,0.0,55,309
7864,670Y58KM,1,0,1,1,0,0,15,3,0,55,5,1,1,0.0,70,124
7866,270B38ZQ,0,1,1,0,0,1,25,6,0,37,3,0,1,0.0,59,102
7868,459P08YW,0,1,1,0,1,1,15,7,1,76,1,1,1,0.0,60,39
7870,116V82SI,1,0,1,1,0,0,25,4,0,72,5,0,1,0.0,64,62
7871,110T33TD,0,1,1,1,0,0,25,6,1,70,1,1,1,0.0,74,134
7873,789N85GN,1,0,1,1,0,1,15,8,1,91,5,0,1,0.0,63,151
7874,884L11EM,1,0,1,0,0,0,25,5,0,51,3,1,1,0.0,57,124
7876,513V12MV,1,1,0,0,1,1,15,11,0,75,4,0,1,0.0,47,176
7877,636N02WG,0,0,1,1,0,0,15,6,0,43,5,0,1,0.0,47,96
7878,319J23PY,1,0,1,0,0,0,15,3,0,45,2,1,1,0.0,67,65
7880,242R20YK,0,0,0,1,0,0,15,4,1,40,4,1,1,0.0,49,232
7882,102V99FO,1,0,0,0,0,1,15,9,0,77,1,0,1,0.0,48,50
7883,698V06PO,0,1,1,1,0,0,15,3,0,41,3,1,1,0.0,49,31
7888,490E80XW,0,1,1,1,1,1,15,4,0,50,6,1,1,0.0,78,90
7889,066B17VP,1,0,0,1,0,0,15,3,0,65,3,0,1,0.0,71,78
7891,004W12XZ,0,0,1,1,0,0,25,9,1,91,5,1,1,0.0,63,51
7893,449B73OZ,1,0,0,1,0,0,25,3,0,73,1,1,1,0.0,65,51
7895,784H07AR,1,0,0,0,1,1,15,11,1,77,1,0,1,0.0,69,58
7896,682C31AK,0,0,0,1,1,1,15,9,1,81,3,1,1,0.0,46,101
7897,021O45NF,0,1,1,1,1,1,15,5,1,60,4,0,1,0.0,62,43
7898,630S40UO,1,0,1,0,0,0,15,3,0,25,4,1,1,0.0,70,173
7899,240X71LH,1,1,0,0,0,0,50,6,0,81,4,1,1,0.0,64,114
7903,312B69AD,1,1,1,0,0,0,15,5,0,47,3,0,1,0.0,57,132
7904,153G98TF,1,0,0,1,1,1,25,8,0,68,4,0,1,0.0,54,71
7905,869L33FE,1,1,0,1,0,1,15,4,0,45,3,0,1,0.0,57,126
7907,821M29BX,0,0,0,0,1,0,25,9,1,80,2,1,1,0.0,6,51
7908,090B08YW,0,0,0,1,0,1,15,5,0,88,4,1,1,0.0,63,79
7909,357B12JG,0,0,0,1,0,0,15,4,0,54,3,0,1,0.0,64,54
7910,979H19CL,1,1,0,0,0,1,15,11,1,91,1,0,1,0.0,71,92
7912,095R06WP,1,0,1,0,0,0,15,4,0,81,5,0,1,0.0,68,148
7913,397R57OJ,1,0,1,1,0,0,15,2,0,73,3,1,1,0.0,64,52
7914,552D25VI,1,1,0,0,0,0,15,10,0,76,2,1,1,0.0,73,78
7916,061M90WB,1,0,0,1,0,1,15,7,0,62,5,1,1,0.0,59,68
7917,274K31QD,1,0,0,0,0,1,15,9,1,62,6,1,1,0.0,66,90
7918,512G51AP,0,0,1,0,0,0,15,7,1,66,3,0,1,0.0,71,79
7919,629U43MD,0,1,1,1,1,1,15,8,1,80,4,0,1,0.0,68,45
7923,475C97KT,0,1,1,1,0,1,25,8,0,86,4,1,1,0.0,66,69
7924,805V34IK,0,0,0,1,1,1,15,11,1,42,6,1,1,0.0,78,226
7927,597K94AL,1,0,0,1,0,1,25,9,1,75,4,0,1,0.0,74,124
7928,537Q45NM,0,0,0,1,0,1,15,4,0,60,5,1,1,0.0,78,106
7930,221P06OH,0,0,1,1,0,1,15,8,1,67,1,0,1,0.0,74,166
7931,943Z26QB,0,0,1,0,0,0,25,10,1,79,2,1,1,0.0,47,46
7932,471S22IM,1,0,0,1,0,0,15,10,1,76,4,1,1,0.0,68,76
7933,939T55HS,1,0,1,0,0,0,25,8,0,80,1,0,1,0.0,60,56
7939,490Z88ZE,1,1,1,1,1,0,15,11,1,76,3,1,1,0.0,37,81
7940,578B04BE,0,1,1,1,1,0,15,3,0,74,5,1,1,0.0,63,259
7945,456Y93YW,0,0,1,1,0,0,15,3,1,66,4,0,1,0.0,67,86
7947,449U81QT,1,1,1,1,1,1,25,7,1,43,5,1,1,0.0,51,304
7948,493Y13SH,1,0,0,1,1,1,15,4,1,60,4,1,1,0.0,54,82
7951,730E27NE,1,1,0,0,1,1,15,4,0,38,5,0,1,1.0,74,72
7953,214D72LO,1,1,0,0,0,0,25,4,0,53,4,0,1,0.0,45,233
7955,590U98JM,0,0,1,0,1,1,15,9,1,54,5,1,1,0.0,38,85
7956,949M30JY,0,1,1,1,1,0,15,7,0,57,4,1,1,0.0,59,101
7958,739R25PN,0,1,0,1,1,0,25,11,1,74,4,1,1,0.0,64,51
7959,726P44HK,0,0,1,1,1,1,15,5,1,61,3,0,1,0.0,60,86
7960,180W00TN,1,0,1,0,0,1,15,7,0,62,2,1,1,0.0,65,73
7962,650R82AL,1,0,0,0,1,0,15,9,1,81,0,0,1,0.0,66,78
7965,770B46TE,1,0,0,1,0,0,15,3,0,48,4,0,1,0.0,51,69
7966,039W14CO,1,0,0,0,0,1,15,3,0,62,2,0,1,0.0,61,84
7968,651L75KO,0,1,0,1,0,1,15,4,1,72,4,1,1,0.0,63,58
7972,410M17UA,1,0,0,1,0,0,25,3,0,45,2,0,1,0.0,46,81
7973,217Y59BD,1,1,0,1,0,1,25,7,0,62,4,1,1,0.0,49,54
7974,122R85BM,0,0,0,1,1,0,50,8,1,87,4,1,1,0.0,18,32
7976,991C99GE,0,1,0,0,1,1,15,10,1,56,4,1,1,0.0,62,115
7977,500O40YE,1,1,1,0,0,0,50,6,0,53,5,0,1,0.0,59,361
7980,030G46YG,0,0,1,0,1,1,15,7,1,78,4,0,1,0.0,66,56
7983,268A57JP,0,1,0,1,1,0,25,8,1,80,6,0,1,0.0,69,152
7986,269R93FF,1,1,1,1,0,1,15,9,1,70,0,0,1,0.0,29,33
7988,293J15RX,0,1,1,0,0,1,25,3,0,53,4,1,1,0.0,55,234
7993,448Q01UV,0,1,0,1,0,0,25,4,1,30,2,0,1,0.0,64,223
7994,360I44VZ,1,1,1,0,0,1,25,4,0,61,3,1,1,0.0,70,75
7996,477U98PT,0,1,1,0,0,1,25,7,1,83,1,1,1,0.0,58,48
7998,537U67GQ,0,1,0,1,0,0,25,6,0,54,5,0,1,0.0,73,587
7999,899V80ER,0,0,1,0,1,1,25,7,0,67,6,0,1,0.0,61,137
8000,848Y84DX,0,1,1,0,1,1,25,4,0,70,2,0,1,0.0,62,37
8002,031S85DH,1,0,1,1,0,1,15,6,0,55,5,0,1,0.0,59,220
8005,901C73XW,0,0,0,1,0,0,15,3,1,81,3,1,1,0.0,62,125
8012,730Z13AE,1,0,0,1,0,1,15,6,1,55,1,1,1,0.0,63,58
8018,046H01BS,0,1,1,0,0,1,15,5,0,67,3,0,1,0.0,33,68
8019,837Z21TD,0,1,1,0,1,1,15,4,1,59,2,0,1,0.0,59,67
8021,272E57BP,0,0,0,1,0,1,15,11,1,40,6,0,1,0.0,56,65
8022,573E58RJ,0,1,1,0,1,1,15,11,1,87,1,1,1,0.0,55,57
8027,957S28RZ,1,0,0,0,1,1,15,6,1,77,6,1,1,0.0,68,402
8029,568Y46TI,0,0,1,1,0,0,15,10,1,55,4,0,1,0.0,66,84
8030,347K25UV,1,0,0,0,1,0,15,10,1,44,6,0,1,1.0,66,185
8032,260C24JH,0,1,0,1,1,1,15,5,0,38,5,0,1,0.0,53,40
8036,247V62GQ,1,1,1,1,0,0,15,4,0,62,3,0,1,0.0,52,32
8038,751J82JV,1,0,1,0,0,0,15,2,0,29,2,0,1,0.0,53,48
8039,853L90ZE,0,0,1,1,0,0,15,10,1,57,6,0,1,0.0,59,170
8040,976R17BM,1,0,0,0,1,1,15,7,1,26,1,0,1,0.0,68,75
8042,462V00UI,0,1,0,0,0,0,15,10,1,80,2,0,1,0.0,62,80
8043,749L11UG,0,0,0,1,0,1,25,7,0,51,5,1,1,0.0,66,68
8045,475U17YT,0,1,0,0,1,1,25,6,0,63,4,1,1,1.0,51,58
8047,306F27LQ,1,0,1,1,1,1,25,10,1,80,3,0,1,0.0,52,143
8049,311B24VI,0,1,1,1,0,1,15,8,1,75,3,0,1,0.0,52,278
8050,269I81GJ,1,0,1,1,0,0,15,9,1,67,3,1,1,0.0,73,114
8057,130A92CZ,1,0,1,0,0,0,15,6,0,59,2,1,1,0.0,39,59
8064,319T32YN,0,0,1,1,0,1,15,7,1,76,1,1,1,0.0,50,71
8066,420D61SQ,0,1,1,1,1,1,15,11,1,94,4,0,1,0.0,20,14
8067,726H16NK,0,1,0,0,1,0,15,10,1,68,4,1,1,0.0,75,65
8069,534X19NW,0,1,1,0,0,0,15,3,0,54,4,0,1,0.0,60,74
8071,070S08OY,1,0,0,0,0,1,25,3,0,71,4,1,1,0.0,67,144
8072,997F86QO,0,0,1,0,0,0,15,6,1,64,6,0,1,0.0,42,58
8073,282R39SW,0,0,0,1,0,1,15,11,1,69,2,0,1,0.0,65,68
8078,786E84RS,0,0,1,0,1,1,15,9,1,49,4,0,1,0.0,65,87
8080,905M41WA,0,0,0,0,0,1,25,4,0,35,4,1,1,0.0,60,184
8083,873H95JG,0,1,0,1,0,0,15,8,0,64,3,1,1,0.0,58,71
8087,366N90PR,0,1,1,1,1,1,25,9,1,58,4,1,1,0.0,68,125
8088,968T37FL,0,0,0,1,1,1,15,10,1,62,2,0,1,0.0,55,38
8089,595M98CS,1,0,0,0,0,1,15,9,0,77,6,1,1,0.0,69,268
8090,486U88PL,1,1,1,0,0,1,15,4,1,50,5,0,1,0.0,63,499
8095,638P56IO,0,0,0,1,0,0,15,10,1,67,3,0,1,0.0,62,93
8096,788R68RI,0,0,1,1,0,0,15,3,0,56,4,1,1,0.0,61,59
8097,311N03AE,0,0,0,1,0,1,15,9,1,35,3,0,1,0.0,62,59
8100,968T18BB,0,1,0,1,1,1,25,6,1,41,4,0,1,0.0,47,62
8103,764D21WM,0,1,0,0,0,1,15,4,0,60,4,0,1,0.0,68,62
8104,985F54BA,0,0,0,1,1,0,25,9,0,46,4,1,1,0.0,75,155
8109,189Y57FY,0,1,1,1,0,0,15,6,0,86,2,1,1,0.0,71,140
8110,080D93EF,0,0,1,1,0,1,15,6,1,58,1,0,1,0.0,60,62
8113,182W71AP,0,1,1,0,0,0,15,6,0,65,4,0,1,0.0,49,62
8117,738I57EY,1,0,0,1,0,0,15,3,0,61,5,1,1,0.0,57,138
8119,728E85IL,0,1,0,1,0,1,15,4,0,62,0,0,1,0.0,41,87
8120,310W87NU,0,0,0,1,0,0,15,3,0,56,4,0,1,0.0,63,61
8121,967T31PX,1,0,0,1,1,0,25,6,0,60,0,0,1,0.0,32,49
8125,385Z98JC,0,1,0,0,0,0,15,4,0,42,4,1,1,0.0,60,108
8128,324J13HW,0,1,1,1,0,1,15,3,0,33,0,0,1,0.0,40,31
8133,875N18VZ,0,0,1,0,0,0,25,7,1,56,5,0,1,0.0,60,65
