FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
256X09QV,1,1,1,0,0,1,15,10,1,78,1,1,1,58,268
074A29GE,0,0,0,0,1,0,15,11,1,86,5,1,1,68,85
060J41TX,0,1,0,1,0,0,25,4,0,49,2,0,1,63,40
342K54AU,1,0,1,0,0,0,15,3,0,59,4,0,1,75,73
022H99LF,1,1,1,1,0,1,15,3,0,85,4,1,1,75,108
653L07AH,1,1,1,1,0,0,25,11,1,79,0,1,1,63,108
876G29XU,1,0,0,1,1,0,15,5,1,69,4,0,1,68,170
892C12BW,0,1,0,1,1,1,25,10,1,63,2,0,1,48,138
732D96UQ,0,1,1,0,0,1,15,5,1,56,2,1,1,72,99
002A23FE,0,0,0,1,1,1,25,3,1,49,3,0,1,78,79
773I72CH,0,0,1,1,0,0,15,4,0,63,4,1,1,62,72
854Z55NR,0,0,1,1,0,1,15,4,0,47,4,1,1,68,54
687E71ES,1,0,1,1,0,0,25,4,0,94,4,1,1,39,265
669E09UL,0,1,0,1,1,1,15,7,1,77,1,1,1,63,35
170W95RD,1,0,0,1,0,0,15,11,1,87,5,0,1,45,93
319M82DK,0,0,1,1,0,0,15,6,1,45,1,0,1,67,153
261T87WJ,1,0,0,0,0,1,15,3,0,82,3,1,1,54,294
636W85QM,1,1,0,1,1,1,15,11,1,77,2,0,1,69,105
471F83GO,0,0,1,1,0,1,15,11,1,69,3,1,1,69,384
277Z33KG,0,0,1,1,0,0,25,4,1,43,6,1,1,63,86
624C10LE,1,0,0,1,1,1,25,7,0,76,2,1,1,54,97
332Z19HK,1,1,1,1,1,0,50,9,0,88,1,0,1,65,38
919C23CQ,0,0,1,0,1,0,15,5,1,71,2,1,1,62,183
198F41TQ,0,1,0,1,0,1,15,3,0,60,4,1,1,66,66
209A96VH,1,0,0,1,0,1,15,10,0,43,6,0,1,64,218
685G36ZI,0,1,0,0,1,1,25,8,0,65,1,0,1,50,223
684C27ZF,0,0,1,1,0,0,15,3,0,53,0,0,1,63,175
431Z20FW,1,1,1,1,0,1,15,7,0,79,1,0,1,55,72
766T96MP,0,1,0,1,0,1,25,10,1,90,2,0,1,61,66
727C89UF,1,0,0,1,1,0,25,11,1,54,6,1,1,53,124
055R21NS,1,0,0,1,0,0,15,5,1,51,4,0,1,60,59
302G34ES,1,1,0,1,0,0,25,4,0,60,3,0,1,72,54
991U12OV,0,0,0,1,0,0,25,3,0,39,4,0,1,43,447
159U77DR,0,1,0,0,1,1,25,9,1,37,6,0,1,63,50
173D83UD,0,1,0,1,0,0,50,7,0,34,2,1,1,66,63
724J45LQ,0,0,1,1,1,1,15,8,1,77,0,0,1,45,40
337X13VC,0,0,0,0,1,0,15,9,1,63,5,1,1,59,79
034Z69EH,0,1,0,0,0,1,15,8,1,73,4,0,0,71,68
806Z11YA,1,0,1,1,0,0,15,3,0,63,5,0,1,45,39
708W72HH,1,0,1,1,0,0,50,6,0,65,6,0,1,63,355
095F07BL,1,0,1,1,0,0,15,11,1,66,2,0,1,72,88
066M14GZ,1,0,1,0,0,0,15,3,0,54,1,1,1,47,423
385B73FU,1,0,1,1,1,0,15,11,1,38,4,0,1,59,78
260O42IL,0,0,1,0,1,1,25,8,1,57,6,0,1,63,412
927Q64WL,0,0,1,0,0,0,15,9,1,73,2,1,1,45,328
632G41DB,0,1,1,1,0,0,15,5,0,83,0,1,1,66,42
153M86IQ,0,1,1,1,1,0,15,4,0,36,2,1,1,61,49
376Z16JJ,0,0,0,1,1,1,15,9,1,63,1,1,1,67,86
636H04NQ,0,0,1,0,1,1,15,5,1,65,5,1,1,72,212
574Q51PI,0,0,1,1,0,0,25,6,0,75,0,1,1,48,47
851U61HE,0,1,1,1,1,0,15,4,1,30,5,1,1,51,298
804F53GY,1,0,1,1,0,0,25,4,0,63,0,0,1,66,83
797I92UK,0,1,1,0,1,1,25,7,0,67,1,0,1,49,255
509E05VM,0,0,1,0,0,1,25,4,0,49,5,0,1,33,66
258R26NA,1,0,1,0,0,0,25,3,0,47,5,1,1,61,469
121R44LN,0,1,1,1,1,1,15,11,1,75,1,1,1,61,66
954D74EW,0,1,0,1,1,1,25,3,1,81,3,0,1,57,79
050E57YZ,0,0,1,1,0,1,15,7,1,30,5,1,1,61,53
231K73YT,1,0,0,0,0,1,15,11,0,46,3,1,1,69,76
629A79BP,1,1,1,1,0,0,15,4,0,31,4,0,1,67,65
936I94KZ,1,0,0,1,0,0,15,3,0,63,2,0,1,67,63
089G27SW,1,1,1,0,0,1,25,4,0,39,4,1,1,75,70
232E70TE,1,0,1,1,0,0,15,6,0,63,0,1,1,54,217
460G80KR,0,1,0,0,1,0,25,3,0,67,1,0,1,47,43
341D94PS,0,0,1,0,0,1,15,4,1,35,6,1,1,60,149
678T97DX,1,0,1,0,0,0,15,3,0,35,3,1,1,67,70
596N95EH,1,1,0,0,0,1,15,11,1,82,3,0,1,68,71
218Y66FK,1,1,1,1,0,0,15,10,1,76,2,0,1,59,94
204J08NA,0,0,0,1,0,0,25,7,0,69,1,1,1,35,36
321B67GQ,1,0,0,0,0,1,15,8,0,80,0,1,1,45,55
452A35LJ,1,0,0,0,0,1,15,9,1,63,5,0,1,72,136
903N39WZ,0,0,0,1,0,1,50,7,1,47,3,1,1,72,97
426J78ZH,1,1,0,1,0,0,15,5,1,67,2,1,0,69,93
022P42LX,1,0,1,0,1,0,25,6,0,93,2,0,1,63,76
137A42DV,0,1,1,1,1,1,15,6,1,63,4,0,1,0,0
309U25JM,0,0,0,1,0,1,15,8,1,91,6,1,1,67,215
460F76FC,1,1,0,0,0,0,15,10,0,61,2,0,1,56,31
948U03VH,1,1,1,1,0,0,15,4,0,61,4,1,1,44,128
024W76XI,0,0,0,1,1,0,50,9,0,43,6,1,1,27,49
089R62PS,1,1,1,1,0,1,25,7,0,57,4,0,1,75,124
126E73JE,1,0,0,1,0,0,15,2,0,51,6,0,1,56,127
428T28GZ,0,0,0,1,0,0,15,3,0,64,1,0,1,47,239
276H82UU,0,0,0,1,0,0,50,9,0,74,3,1,1,52,154
976P05EX,1,1,1,1,0,0,15,11,1,63,1,0,1,60,52
108P58XR,1,1,1,1,0,0,25,6,0,58,4,0,1,67,83
328W46CI,1,0,0,0,1,1,15,8,1,70,3,1,1,50,63
484I96JD,1,0,1,1,0,1,25,4,0,29,4,1,1,56,61
189M84HR,1,0,0,1,1,0,25,11,1,79,5,0,1,39,543
586A84WL,0,1,0,0,1,0,25,10,1,63,1,1,1,52,308
042Q91RK,0,1,1,1,1,1,15,10,1,75,4,0,1,66,82
615N48YE,1,0,0,0,1,1,15,11,1,63,0,0,1,61,89
965O56NT,1,1,1,1,0,0,15,5,0,39,3,0,1,60,79
070M08LD,1,0,1,0,0,0,25,6,0,46,6,0,1,74,127
944W71FM,0,1,1,0,0,0,25,3,0,49,4,0,1,69,197
797F88LH,0,0,1,0,1,0,25,9,1,85,5,0,1,71,102
278U04FL,0,1,0,1,0,1,15,8,1,80,2,0,1,64,164
016S44CB,1,0,0,0,0,1,15,9,1,48,5,0,1,68,93
025J21DI,0,0,0,1,1,0,25,6,1,63,2,0,1,59,79
461J90XD,1,1,0,0,0,0,50,10,0,62,3,1,1,59,65
794B27HK,1,0,1,0,0,1,25,4,0,92,1,0,1,38,70
833X53NY,1,0,0,0,1,1,25,5,0,66,4,1,1,62,34
077I10BH,0,1,0,1,1,1,25,7,1,62,1,0,1,65,152
627K66DG,0,1,1,0,0,0,15,3,0,51,0,1,1,67,51
574W33EF,1,0,1,1,0,0,25,5,0,49,5,1,1,58,271
270R37MJ,0,1,1,1,1,1,15,10,1,84,4,1,1,54,48
699C02IV,0,0,0,1,0,0,15,11,1,63,3,1,1,42,50
508G77CY,1,0,1,0,0,1,15,7,0,55,3,1,1,49,76
038O47LV,1,0,0,0,0,1,15,10,1,79,3,1,1,67,39
493S18BJ,0,1,0,1,1,0,15,6,0,76,4,0,1,51,110
082S44LD,0,1,1,1,0,0,15,5,1,40,3,0,1,66,61
624B40LP,1,0,0,1,0,0,15,3,1,85,1,0,1,58,59
742B14IB,1,0,0,1,1,0,25,11,1,82,0,0,1,58,60
254I12OE,0,0,1,0,0,0,15,11,1,90,2,0,0,69,32
317T29ZG,0,0,0,1,1,1,15,11,1,87,4,0,1,73,132
316A12LW,1,0,1,1,0,0,15,3,0,83,4,1,1,43,167
679Y54XS,1,0,0,1,0,0,15,6,0,67,0,1,1,34,37
654J24RJ,0,1,1,0,1,1,15,4,1,79,3,0,1,60,64
018Y42OL,1,0,0,1,0,0,25,4,0,72,0,0,1,53,67
537D97MF,0,1,0,0,1,1,15,9,1,87,5,1,1,76,116
545I22SM,1,0,1,1,0,0,15,3,0,63,4,0,1,72,76
122D54ZY,0,1,0,1,1,1,25,10,1,49,6,1,1,67,129
933R38TI,1,0,1,0,0,0,15,3,0,65,4,1,1,58,62
869W58LH,1,0,0,1,0,0,15,10,1,88,4,0,1,65,73
389V54SS,1,1,0,1,0,0,25,5,0,77,3,0,1,58,67
495T89MM,0,0,0,1,1,1,25,4,1,33,2,0,1,42,38
443H14MK,0,1,0,1,1,1,15,8,1,66,6,0,1,57,130
595N56NI,1,0,1,0,0,1,25,6,1,79,5,1,1,0,0
166L64BO,0,0,1,0,0,1,15,7,1,77,0,0,1,64,79
590O95AM,0,0,1,0,0,0,25,7,0,73,5,0,1,56,89
343M04FM,0,1,0,1,1,1,25,3,0,37,3,0,1,67,123
873C66ON,0,1,1,1,1,1,15,10,1,72,3,0,1,65,74
355I49YX,1,0,1,1,0,0,15,3,0,63,3,1,1,73,193
421K68EL,1,0,0,1,0,1,25,9,1,76,2,1,1,52,53
159U96EK,0,0,1,0,1,1,15,4,0,77,1,1,1,63,39
965C28WQ,1,1,0,1,0,0,15,3,0,63,3,0,1,56,188
225A23EJ,1,0,1,1,1,1,15,8,0,68,1,0,1,40,196
642M87UL,0,0,1,0,1,0,15,5,0,78,2,1,1,46,299
807P11NP,0,0,0,1,0,1,15,8,1,89,1,0,1,66,180
780L68IF,0,0,0,1,1,0,15,4,1,63,5,1,1,70,101
960V91IT,0,0,0,1,0,0,15,9,1,63,1,0,1,66,47
405L95MA,1,0,1,1,0,0,25,3,0,47,4,1,1,65,69
018G36YV,1,1,1,0,0,1,25,10,1,59,4,1,1,71,64
057W61NB,0,0,1,0,1,1,15,5,1,63,6,0,1,65,198
565R50GD,1,0,1,1,0,1,15,10,1,45,1,1,1,48,49
884R27KE,0,0,0,0,1,1,15,4,1,45,5,0,1,61,355
189C19NW,1,0,0,0,0,1,15,10,1,81,4,0,1,53,60
801N89BY,1,0,1,1,1,1,15,4,1,63,1,1,1,68,56
542L66CL,1,0,1,0,1,1,15,4,0,66,0,0,1,65,113
902Q86OU,0,1,1,1,0,0,15,6,0,86,4,1,1,49,100
160C69KW,1,0,1,1,0,0,25,5,0,38,5,0,1,45,401
771I70GB,1,0,0,1,0,0,15,10,1,69,1,1,1,58,57
025U74BW,0,0,0,0,0,1,15,6,1,65,2,1,1,65,55
659C56GV,1,1,1,1,1,1,15,11,0,82,0,0,1,38,36
445R63KH,1,1,0,1,0,0,25,4,0,40,3,1,1,66,32
808N08BY,0,0,1,1,1,1,25,4,0,37,4,1,1,77,174
833Q14VX,0,0,0,1,1,0,15,7,0,28,3,1,1,29,47
479I87AW,1,0,0,1,1,0,25,8,1,57,5,0,1,65,99
252B52WY,1,0,0,0,0,1,15,11,0,61,3,0,1,46,43
307L04ZO,1,0,1,1,0,0,15,3,0,35,6,1,1,58,240
739W93UV,0,0,1,1,0,0,15,10,1,75,4,0,1,57,68
162P38SV,1,1,1,1,0,0,25,5,0,42,4,0,1,34,248
584L18WE,1,0,1,1,0,0,15,2,0,61,6,0,1,18,16
021A99KC,0,0,0,1,0,1,15,4,0,53,1,0,1,77,64
271O60OU,1,0,1,1,0,0,25,3,0,72,3,0,1,30,118
730B14UM,0,0,0,1,1,1,15,7,1,65,6,0,1,58,74
948L45QJ,0,0,0,1,1,1,25,10,1,59,4,1,1,65,324
077P21VP,0,0,1,0,0,0,25,5,0,73,2,1,1,63,41
006T78ZR,0,0,0,1,1,0,15,4,1,43,1,1,1,42,85
836M35QJ,0,0,1,0,0,1,15,5,1,74,3,1,1,48,92
650I60DR,1,0,1,1,0,0,15,9,1,88,0,1,1,55,109
586D08KF,0,1,0,1,0,0,15,5,0,35,4,0,1,60,204
565G36OO,0,0,0,1,0,1,15,8,1,77,5,0,1,66,89
226L66SD,1,0,1,1,0,0,15,3,1,66,4,1,1,67,66
728H00DB,0,1,1,1,0,0,15,6,0,46,4,0,1,59,38
443X88FY,0,1,0,1,1,1,15,10,1,69,1,1,1,55,73
948V84VD,0,1,1,1,0,0,15,11,1,79,1,0,1,57,42
604B68EI,1,1,0,1,1,1,50,7,0,41,4,0,1,64,51
867K09IM,1,0,1,1,0,0,15,3,0,61,1,0,1,51,65
056G85ZX,0,1,0,0,1,1,15,7,0,63,4,0,1,66,97
560U44CM,1,0,0,0,1,1,25,10,1,42,3,1,1,67,89
113S25HD,0,1,0,1,0,0,15,6,1,75,1,1,1,66,57
383S55VA,0,0,1,1,0,0,50,3,0,63,3,1,1,62,59
939H18EX,0,0,0,0,0,1,25,6,0,63,3,0,1,61,83
518F68NM,1,0,0,1,0,1,15,11,1,75,5,0,1,71,124
205Q63ID,0,0,0,1,1,1,25,10,1,79,2,1,1,69,53
875T95DR,0,0,1,0,0,0,15,11,0,63,6,1,1,71,84
627F51ZS,0,1,0,1,0,1,25,9,1,87,1,1,1,74,63
660N22AK,0,0,1,0,1,0,25,7,0,75,1,0,1,65,77
679L37SC,1,1,1,0,1,0,15,11,1,63,1,0,1,60,63
828A73MN,0,1,0,1,0,1,15,3,1,81,4,1,1,53,136
303Y75ZH,0,1,1,1,1,0,25,3,0,80,2,1,1,68,71
141V64IT,0,1,0,0,0,1,15,4,0,72,6,1,1,48,316
124N29CS,0,0,0,0,0,1,15,4,0,63,6,1,1,67,212
923F66LO,0,0,0,1,1,1,15,7,1,80,4,0,1,45,206
442I38RU,1,0,1,1,0,0,15,3,0,71,4,0,1,38,30
534H83ZL,1,0,1,1,0,0,15,3,0,63,1,0,1,61,37
298D82BV,1,0,0,1,1,1,15,10,1,66,5,1,1,58,104
497F53EQ,1,1,1,0,1,1,15,8,1,90,1,0,1,56,97
419H17YT,0,0,1,1,1,1,15,11,1,75,4,1,1,80,201
586X93JX,0,1,1,1,1,1,15,4,0,55,3,1,1,77,84
056A85TQ,0,0,1,1,0,0,25,4,0,53,1,1,1,47,91
913A74LL,0,1,1,0,0,0,25,6,0,61,0,1,1,64,64
027X37CA,1,1,1,1,0,0,15,6,0,71,4,0,1,69,111
825X07NF,1,1,1,1,0,1,15,10,1,36,2,0,1,58,59
025R28YC,1,0,1,1,0,0,15,3,0,53,4,0,1,53,64
850W59ZZ,1,0,1,1,0,0,25,3,0,37,2,1,1,86,48
270W15ZT,0,0,1,1,0,1,15,4,0,53,4,1,1,31,41
178O13UU,0,1,0,1,0,0,15,3,0,39,4,1,1,60,59
583U32UT,0,0,0,1,1,1,15,6,1,55,6,1,1,56,217
101I65FI,0,0,0,1,1,1,15,5,0,71,3,0,1,66,82
126U60RJ,0,0,1,0,0,1,15,11,0,56,4,1,1,59,81
152I53OY,1,0,1,0,0,1,25,4,0,50,1,0,1,55,61
898I18YZ,1,0,0,1,0,1,25,8,1,65,5,0,1,59,130
475Y95PH,1,0,0,1,0,0,15,5,1,40,6,0,1,71,164
305L99CL,0,0,1,1,0,1,15,8,1,63,4,0,1,69,209
975H63QD,1,1,0,0,1,0,15,6,1,48,6,0,1,48,40
052R49IU,1,0,0,0,0,1,25,6,0,48,1,0,1,53,143
842T06TX,0,0,0,1,0,1,15,3,0,68,4,1,1,73,117
764H22KR,1,0,1,1,0,0,15,3,1,50,4,1,1,74,71
453R40XX,1,1,0,0,1,1,15,9,1,68,5,0,1,71,370
955S68JN,1,1,0,1,0,0,25,3,0,43,2,0,1,53,46
302R71GO,1,0,0,0,1,1,15,11,1,63,0,1,1,30,38
875V83SW,1,1,0,1,1,1,15,11,1,70,5,0,1,61,373
901Q92IZ,0,1,1,1,0,0,25,4,0,66,4,0,1,71,87
398B40YT,0,0,0,0,1,1,15,11,1,67,4,0,1,71,79
983F32LO,0,1,1,0,0,0,50,5,1,63,0,1,0,69,58
465D75EU,0,0,1,1,1,1,15,9,1,65,3,0,1,72,137
471X00DV,1,0,1,0,0,0,50,6,1,49,3,1,1,59,60
833J87QT,1,0,0,1,0,1,15,5,0,63,6,1,1,78,118
939U42CQ,1,0,0,1,1,1,15,9,1,56,4,0,1,71,102
557I11WV,0,0,1,1,0,0,15,3,0,63,4,0,1,61,84
189P17HK,1,1,0,0,1,1,15,11,1,91,4,0,1,70,152
959P58VC,1,0,0,0,1,0,15,11,1,75,4,0,1,37,32
165Z50YQ,0,1,1,1,0,0,15,8,1,34,4,0,1,72,170
296N50EZ,0,0,0,1,1,1,15,11,1,76,5,1,1,61,98
461Q19BK,0,0,0,1,0,0,25,8,0,56,4,1,1,61,76
529L66FL,0,0,0,1,0,0,15,4,0,44,3,0,1,56,60
257A94CZ,0,1,1,0,0,1,15,3,0,53,3,1,1,43,209
165Q77EE,1,0,1,1,0,0,15,3,0,39,1,1,1,34,0
074I66AQ,0,0,0,1,0,0,15,9,1,67,3,0,1,72,66
290V52KF,1,0,1,1,0,0,15,2,0,49,6,1,1,71,246
738U81OY,1,0,0,0,1,1,15,11,1,78,0,1,1,50,36
802F84IT,0,0,0,1,1,1,15,6,1,75,1,1,1,69,65
238R44EK,1,0,1,1,0,1,15,5,0,57,4,0,1,60,57
289Q85EQ,1,1,1,0,1,0,15,10,1,74,1,0,1,38,42
803S99JJ,0,1,0,0,0,0,15,11,1,73,1,1,1,67,27
710L27XX,0,1,0,1,0,1,15,11,1,63,1,0,1,69,51
772W85ST,1,0,1,0,0,0,15,3,1,41,3,0,1,63,90
475I44TS,1,1,1,0,1,1,25,5,0,36,3,1,1,73,74
091D21YT,1,0,1,0,1,1,15,9,1,70,1,0,1,43,100
044K85OY,1,0,1,0,0,1,15,4,0,49,3,1,1,69,223
644Q43HH,0,0,1,1,0,0,15,3,0,61,0,0,1,36,28
569Y23HL,0,0,0,0,0,1,15,6,0,21,5,0,1,52,62
528H14QL,1,0,1,0,0,0,15,3,0,83,1,0,1,42,73
242A84FY,0,1,1,0,1,1,15,7,0,79,2,0,1,37,78
236N54AH,1,0,1,1,0,0,15,3,1,44,3,0,1,73,67
508Y65GR,1,1,1,1,1,1,15,11,1,79,1,1,1,69,82
375A99NW,1,0,1,0,1,0,15,6,0,37,3,0,1,68,273
392O87VA,1,0,0,0,1,0,15,8,0,63,0,0,1,34,62
777I20ZT,1,1,1,1,0,1,15,5,1,39,4,1,1,63,61
470K54MB,1,0,0,1,0,0,15,7,1,61,4,1,1,68,47
176R14KV,0,0,0,0,0,1,15,6,0,67,2,0,1,51,52
161T05GY,0,0,1,1,0,1,50,7,0,43,4,0,1,52,59
033V87GU,0,1,1,0,0,1,15,11,1,66,2,1,1,61,48
863R77XZ,1,0,1,1,0,0,15,2,0,60,4,1,1,57,78
870H47GT,1,1,0,1,0,1,15,11,1,63,2,1,1,67,89
101Z62QR,0,0,0,0,1,1,15,9,1,88,0,0,1,58,127
681F26PE,0,1,1,0,0,0,15,4,0,45,4,0,1,68,85
254R98ZC,1,0,0,1,0,0,15,3,1,74,0,0,1,68,75
953L52JA,0,0,0,1,1,0,25,9,1,63,1,1,1,50,29
100E63OP,0,1,1,1,0,1,15,10,1,94,1,0,1,50,37
631Z11FU,0,0,0,1,0,0,15,11,1,66,4,1,1,66,57
784G51UV,0,0,0,1,1,0,15,10,1,63,1,0,1,67,31
394I39BA,0,1,0,1,0,1,50,7,1,42,1,1,1,64,64
660U64MC,1,0,0,0,1,1,50,7,0,79,3,0,1,46,39
253A29UE,1,0,0,1,0,0,15,2,0,72,5,0,1,70,105
396V37EA,1,0,1,0,0,0,15,3,0,43,1,0,1,67,39
045G05WT,1,0,1,0,0,0,15,7,1,78,6,1,1,68,106
478Y20CB,0,1,1,1,0,1,15,10,1,91,4,0,1,45,271
639H99QL,1,0,0,1,0,0,25,4,0,44,6,0,1,54,399
614P56LE,1,0,1,0,0,0,25,3,0,46,6,0,1,44,330
281W91NX,0,1,1,1,1,1,15,5,1,41,4,0,1,77,136
839B02FV,1,0,1,1,1,1,15,3,1,63,1,1,1,71,44
966E52FK,0,0,1,0,0,0,15,5,0,36,4,0,1,65,103
353O36XO,1,0,0,1,0,1,25,11,0,68,2,1,1,62,75
045J40FM,1,0,1,1,0,0,15,10,1,53,3,0,1,61,59
704R30AH,0,1,1,1,1,1,15,11,1,78,2,1,1,31,467
425Q56FD,1,0,0,0,1,1,25,4,1,46,4,1,1,50,99
458J69VR,0,1,1,1,0,0,15,3,1,65,0,1,1,49,44
822X87GP,0,1,0,1,0,0,15,9,1,63,1,0,1,43,203
295L90CA,0,0,1,0,0,0,15,3,0,75,5,1,1,69,82
218Y12QZ,1,0,0,1,0,0,25,3,0,63,6,0,0,70,472
820N22JZ,1,1,1,1,0,1,15,9,1,70,1,0,1,70,33
468M10TB,1,0,1,1,0,1,15,4,0,51,6,1,1,54,108
481C39DR,0,0,1,1,0,0,25,4,0,29,5,1,1,68,293
891H98RC,0,1,1,0,0,0,25,11,1,50,6,1,1,69,199
737S26TU,0,0,0,1,0,0,15,5,0,55,6,0,1,63,57
213N91JC,1,0,1,0,0,0,15,3,0,48,3,1,1,60,75
701V70GC,0,0,1,1,1,1,15,10,1,90,4,0,1,58,59
816L99KM,1,0,0,1,0,0,25,3,0,63,4,1,1,46,46
289M72SJ,1,0,1,1,0,1,25,7,0,61,1,0,1,59,53
876H64SX,1,0,1,0,1,1,25,8,1,77,6,1,1,59,135
527P52NW,0,0,1,1,0,0,15,5,0,31,3,0,1,63,151
085A47BC,1,1,1,1,0,1,25,6,0,76,4,0,1,50,37
756Q80BE,0,0,0,1,1,1,15,5,1,63,6,0,1,67,405
365G38AD,1,1,0,0,0,1,15,6,0,39,4,1,1,57,104
710V29ZE,1,0,0,1,1,1,15,9,1,75,3,1,1,60,34
213P14DV,0,1,1,1,1,0,15,10,1,79,0,0,1,39,72
081O01NR,0,0,0,0,0,1,15,3,0,63,4,1,1,63,114
050O79LV,1,1,1,1,0,0,15,6,1,69,4,0,1,70,53
272U03WJ,1,0,1,1,0,0,15,3,0,59,1,1,1,30,15
907N24GD,1,1,0,1,1,0,15,5,0,45,3,1,1,63,72
883L38RU,1,0,0,1,0,0,25,3,0,43,4,1,1,69,377
997H01DM,0,0,1,1,0,0,15,4,1,44,1,0,1,62,83
916G08AI,1,0,0,0,1,0,25,8,1,75,4,0,1,59,46
040D75RE,1,0,0,1,0,1,25,5,0,83,4,1,1,42,100
891M40RS,1,0,0,1,1,1,25,5,0,54,3,0,1,36,48
549U75EB,0,0,0,1,0,0,15,4,0,65,0,0,1,48,166
936U05MT,1,1,0,0,0,1,15,10,1,64,2,0,1,76,96
958G46US,1,0,0,1,0,0,25,5,0,47,5,0,1,71,128
420F25KY,0,1,0,0,0,1,25,11,0,77,3,1,1,73,141
180F14WI,0,0,0,1,1,1,25,10,1,61,2,0,1,63,40
695C20QK,0,0,0,1,0,1,15,11,1,74,1,0,1,53,45
812O91UD,1,0,1,1,0,0,25,3,0,55,2,1,1,0,0
251M87DY,0,0,0,1,1,0,15,5,1,63,5,1,1,58,543
978E75YH,1,0,1,1,1,0,25,11,1,95,1,0,1,72,87
757D73KP,0,1,1,1,0,0,15,6,1,60,5,1,1,60,134
214D73VP,1,0,0,0,0,1,50,9,0,82,3,0,1,58,130
940F36BG,1,0,0,1,0,0,15,3,0,31,3,1,1,56,140
134L78ZA,1,0,1,1,1,1,15,6,1,74,2,0,1,71,65
192K75BP,0,1,0,1,0,0,25,4,0,45,2,0,1,55,64
680G36XH,0,0,0,1,1,1,15,10,1,69,0,1,1,51,33
730W99PD,1,1,1,1,0,0,15,11,1,75,1,0,1,67,38
493Y54KC,1,0,0,1,0,1,25,6,1,32,0,1,1,34,76
249I61PS,0,1,1,0,1,1,15,9,1,63,0,0,1,64,88
458Q49XM,0,0,0,1,0,0,15,11,0,77,2,0,1,61,52
412O97IC,1,0,1,1,0,1,15,9,1,92,2,1,1,66,33
177C58JM,0,0,0,0,1,1,15,8,0,71,3,0,1,65,78
142R94CS,1,0,0,1,0,0,15,3,0,57,4,0,1,57,225
364Z92LY,1,0,1,1,0,0,15,3,0,43,4,0,1,61,50
615W48UA,0,1,0,1,0,1,15,6,1,66,1,0,1,69,63
197Z83PC,0,0,1,1,0,1,15,9,1,61,3,0,1,65,100
302A01MD,0,0,1,1,1,1,15,11,1,63,0,1,1,61,36
359Y40GR,0,0,0,1,0,1,25,11,1,67,4,1,1,62,186
750B47KL,0,0,1,1,0,0,25,7,1,76,1,1,1,68,81
149S97YM,0,0,0,1,0,0,15,7,0,64,3,1,1,68,82
183O86FR,1,0,1,0,0,0,25,7,1,53,3,1,1,67,89
240A19RI,0,0,1,1,0,1,15,4,1,55,6,0,1,63,135
840V06WW,1,0,0,1,0,1,15,6,0,49,1,0,1,60,52
079F79IF,1,0,1,1,0,0,25,5,0,59,1,0,1,34,72
647M98OJ,0,1,1,0,0,1,15,6,1,35,3,0,1,62,80
581M78RC,0,0,1,1,1,1,25,6,0,53,2,1,1,73,92
238M09AO,1,0,0,1,1,1,15,6,1,75,4,0,1,46,198
011M20YT,0,0,1,1,1,1,15,7,1,67,3,0,1,53,70
085P63ZS,0,1,1,0,0,1,15,3,0,47,6,0,1,57,47
788Z13TG,1,0,1,0,1,0,25,5,0,50,2,0,1,46,57
588Q39QF,0,0,1,1,0,1,15,3,1,51,4,0,1,27,35
123Y67WI,1,0,0,1,0,0,50,2,0,59,4,1,1,59,51
733R42EK,0,1,1,0,0,1,15,11,0,60,4,0,1,65,227
040X09KQ,0,0,1,0,0,1,25,6,1,39,3,0,1,65,85
151U86IQ,1,0,1,1,0,0,15,7,0,87,0,0,1,63,135
250F13NV,0,0,0,0,0,1,25,7,1,60,3,0,1,56,30
717A31RJ,1,0,0,0,0,1,15,3,0,63,2,0,1,43,63
572C48UY,0,0,1,1,0,0,15,3,0,57,4,1,1,72,370
543O38CU,0,1,1,0,0,0,15,11,1,85,1,0,1,27,91
492W32FQ,1,0,1,0,0,0,15,2,0,63,2,1,1,69,62
106W26YZ,0,0,0,1,0,0,15,10,1,79,0,1,1,43,81
821P68DS,0,0,0,0,0,1,25,10,1,66,5,0,1,43,60
557L01LM,0,1,1,1,1,1,15,7,1,69,6,0,1,74,48
941A12HQ,0,0,0,1,1,1,25,8,0,63,1,1,1,58,210
462L34XY,1,0,1,1,0,0,15,2,0,45,3,1,1,50,78
534N15GK,1,0,0,0,1,1,50,10,1,46,6,0,1,67,65
916H63GI,0,0,0,0,0,1,15,4,0,71,6,0,1,50,38
928A38MS,1,1,0,1,1,0,50,4,0,63,5,0,1,40,254
756M80IL,0,1,1,0,0,1,25,7,1,69,2,1,1,59,21
070K00RL,1,0,0,1,0,0,15,3,0,29,6,1,1,46,318
420F40SI,0,0,1,0,0,0,25,5,0,73,6,0,1,55,252
365A06OW,0,1,1,0,1,1,25,10,1,82,5,0,1,69,181
005N97VL,1,0,1,1,0,0,15,14,0,84,5,1,1,69,176
853S86TN,0,0,1,1,1,1,25,11,1,54,1,1,1,52,49
910Y39VH,0,0,0,0,1,0,15,3,0,66,6,0,1,64,72
166F02AX,0,1,0,0,0,0,25,10,0,70,5,1,1,56,248
661V54HU,1,1,0,0,0,0,25,4,0,53,4,0,1,75,191
